Resource,Region,Start Date,End Date,Days,Currency,Quantity,Osr Eligible Cost,Cost,Month-31,Year
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljt25u5akkvlt3aygsvngm7swj3p7z4e5tcaoz2rexv6nrzihro6kgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 63.2721,  0.5587,  0.5587,       17,      204
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrnunf7a3xplxeinz6wqrxtkbar5h7iarsvdsgtz422skzsue5xkjq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 63.3860,  0.5597,  0.5597,       17,      204
ocid1.volume.oc1.eu-frankfurt-1.abtheljrely5fbvwvluab7avembfu2c3gs2nodywdysrgqjlfcxetda2kogq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 41.0282,  0.5673,  0.5673,       18,      207
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrppslw3trz5xfrhqsyndvpeuuoa46ku6tckoubnt5ctarbwrnwk3q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.datasciencenotebooksession.oc1.eu-frankfurt-1.amaaaaaattkvkkiapluqipuajlzgqpu23qbjaxdj3g2jsdi6fqxvwuzyz3ea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrwdepbydh3prsmy3gqvibjujwf5aypon5ak5w2halvpdebsk3j3fq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.volume.oc1.eu-frankfurt-1.abtheljrpok7aad4ltnxgihg3ukmuesdhc6s7hjh54j23kqqnf6iysk5wz2q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrlh3gelj2yz3yjscxrnudsbnj4v5v6veiq5jwfjbtdfkssyh425oq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrov72yrnimuznktc7we5yln4anv5bksh22gsqad5oghgwnwrdh6ka,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.volume.oc1.eu-frankfurt-1.abtheljrer55qrpvs2ncawk5rwytpwz764cs2rhrncd75xgyv66xpdo6ydza,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.volume.oc1.eu-milan-1.abwgsljrkvdmtbrub22aqyoqetvmtj5ayajkas4ukflkwic5ai5qccox6ebq,eu-milan-1,09/17/2025,09/17/2025,1,ILS, 44.3548,  0.6133,  0.6133,       19,      224
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaanacmczdkksyoz7ojhzy7lvdlkd2lv2p6siljkmc2ducs42ujuhdq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa3kxrm32ybltjrfu6g4r6cfifax5eqow2pzsvqtkew3yolec2kaja,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa3zze2jz3gckqhv65m3m2ifuddjv4rarpf72fpwu3dce64gk34vda,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaadg4ufvwhbf2c7igfitah2paaux3tuly7iqfbi6tnme5oc7fd2pya,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.me-jeddah-1.aaaaaaaafi4tfbqsbky7obbfuwrww2mbuebjzuoeitsilsm5ww3inilyffzq,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaz2gz4ldaozwxdcq4aeji5mbfvrzqlhhsccwuqbggpfmn3rfkcfaq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaahquu2nf7nuh3a3clocjcktdiafiynnij76jb5mqa63pwngrb5irq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaawen3afh53n7oyx532l6pg3ymi52j6pcilocgapv6uq2jzsststpq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaah5omuux43bed232baw52pvispgoksyxjcrj7ved3kgg2ldostuyq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaal5nzlaaj3oy3wof2qtxsdzqnzrilzowazfwwm6w6bmdtne4rpawq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaooc2jjhjiw3osgrvzc3wut4nhyadkwca4xju4qtsvmak6aqx2xea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaann53cxb7s2o4uae43lxeimlihahqd2ukeqybzyn6ogvhhqnxzgiq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaavyrkv2njew2gj44d5tftwrh67ul2hhfggjl3z2sp4kyuuswqwkcq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa6rp3xhosl3pwpmp5trozeylieb4zcen5rkjofd7t24ap424jl3ea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.uk-london-1.aaaaaaaafmymqx55vounxgjdzvsrnmzcl2nm6yqmx764nfthqhtve7jsebqq,uk-london-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.uk-london-1.aaaaaaaaqu7rfbbehuxxmhwl5fgmrrqjjyvml46yrhf3badygesk2c6x6a4q,uk-london-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaal4sui376cmcrqmtw5fofloieseumhvedp6fejzr35hnl5tqf4n2q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaavs47xmsp572pzsxvpj5dckriq5baibc55i2cf2punvdcywovwrsq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaebphq33klpd6oosui47ulrmji2gxstc7v3a6j3cf2727wkkqnyha,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa3usca6zphi75mmqpbflr3woycdao35mb6aiuqefsz5edsblrp7tq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa4dpe2jbk7osxkyllvexlogwfn7bfywbhdtnp2z4ellocshnzkfla,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-milan-1.aaaaaaaaki3yc4lm23bzty74gpn6trpwwwzuiyf6ayfgd2dwwvvu7x27zffa,eu-milan-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-milan-1.aaaaaaaaqaqfhyeglw4fdxq2s653hsqoi5dkalrn34cp646v74zbulxesgdq,eu-milan-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.iad.aaaaaaaau5tk73f4evnstpf32dqpl5bfgibl7mvoyp6vr2tpwyg4hx76vqaa,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-milan-1.aaaaaaaadun2fobw5dchytwp2p6ckojiiit2inelqlvxbk4peraqsah56fea,eu-milan-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaakypglzsct2d5udzthszt7ll7tce4rba3rl62dldsyor3b6x2lhfa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaampqb5qcxtyazxxtz446rp67j5edri2jeieezcpy4chkux7vhmjdq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaap7pqk4pss625qzc33tfq5ufzusghthc4aognfxfma4oydkgkdvna,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaut5mvlbctumjws3gibardjs6dcckl6jndargwkzgmwpyy3crdqma,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa6g2aakc5sv6e36ggtzo75uookdpthpjbck5cpe6duqphwhdt6aba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa6tzncmrrtw6y5mwtnyqgaz76m3qshytt4u562ohj4fhbtqx4nqhq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaad6psk54tf22ja3huagm64h345nnergvju3bmyxvtmsg2yjpjmsvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaak7yseiyz56tojzj57wpy7voxderp3khadqljydpnjtakuvgv7bvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaalalyyaandsaaesagmjkesubcba7vfo2kfd2b4afmghwemxnefy4q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaav424ibrom6hxo32hxa64kgul3corankkexs2miie4syawopqd6la,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa6nbtvi6zbsycbvyticebhx22wmcj5h24jq3d3bryvl2debshggba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaadyfmb7epl4o6qkb5gsv36foqitykws3nnexibfahge6ncqsl3bgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.iad.aaaaaaaat7ivc6cpt5mxtwlkg3ny5tpy7mlsn26os2v7jctjtmhzfgodeewq,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaahbzz3dmn3xrrloz3xtl2yhiyimcyfu2ryqxuzswkeoifoso6nhoq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaanlircpew6q3dbaz4im3a3piuthjddsgoiloxsgsdl6myqqlviqka,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.me-jeddah-1.aaaaaaaamnxjq3zwcqeyxmtohsxser5lrkk4zbdce5s7wjrvh3t5dmyjaz3q,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.phx.aaaaaaaa3inwz7ehiameoyggxefp47zjjyjssgbn45uundsbgfhbcmsxgnda,us-phoenix-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaiytxhecjt7vjpf5of5xwose7bnfgrrzdvgt6d6mbdiopoerqrq5q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaapwv3feb6ccyrlhsje55upwzv4lufre64a6fkkurxtq7ydlngwaxq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaauhgirifejcz6cfqfq5jqilx5k25hgeojhcn2id6pogmxp3vx7slq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.iad.aaaaaaaai5lcmr7jr4m5a62vmcd4zncyjil7cebd5cgubgbtk3tytapduola,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-milan-1.aaaaaaaawlvzuvj2gc7x7jakvwxs3jdzorkcfzzdcav42zwwal5fqoqlftzq,eu-milan-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaawl27zafvckwv74syu4rqpbs5z25w6onfmobl2xpwg7nowzjrgxnq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.uk-london-1.aaaaaaaavrmgd2nkpv77yps3pque6ds4u7oqzk6ut2gnpzf7mwuw6epzm6uq,uk-london-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.uk-london-1.aaaaaaaa5f43kqfrd5nvamwox7jamn6txkpjer244azf5assenuq56fhc6ua,uk-london-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.me-jeddah-1.aaaaaaaagqcgpocgsvvsslbgj7dectvvdkdpipbeagpaauib3kfly77yfbea,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.me-jeddah-1.aaaaaaaarsto4dich2xeqost5dkdru4xy7zv7kh22af5wdjhqa62wod66mmq,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa53mfekuf6seps7htphnucxztqav672k4oox5zoawaxuys7diqyvq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaahky2agquon7i4buvu5c57bzxbsfg3te56ecgvxfubuywhaacea5q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaspsuic6zfnwtpyhmfst4detmbkfijd4gfd6ma7n6njuqlpuy6cmq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaav3dv4akbsiuxh5nmkieceidvtrmoi45igke3oregvs3f56yzh4va,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.phx.aaaaaaaaouwxmphnw3jtldspfpzzu44eplml3tnwokqn34mjcnnqwcfsuzoa,us-phoenix-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaah2rc4rc3fpckfpksyqeuuuvtk2udnurrp2u47wnhgh2dkv7w64oq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaqjc2nei3ocmxkffsgqdls2khnxowlo5s5hft6z7j3aivk7b4aqba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaao6raynwhmctiom4lfngzwbd4qrmmap7nmybxcleta4ivd4nt3nga,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaap7twj3p4jmntyu5l7piaqrveijh2wdwsomgwn4vprizvhja6e3ja,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaauuisiymbbtkrl55zeej6gpld73vvmix2uu5ts4rewvtdq6co4eqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaamncteow5ce5oq2mssqceeodq32x5sna2pebnw4lt2n2twf2uhbza,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-amsterdam-1.aaaaaaaas5mfwpnqcbfgtmexdf7t6f6lz2u32dqjaeu2snhvqtedhvynoclq,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-milan-1.aaaaaaaa2awzrkvl24saommereomcvsmsqa5u7j3q3uwi2pgy5myoaiepcja,eu-milan-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaaqowpdq2xpxsjpgm53xz4toaheluvdmo2wyr25esln7n2tchoevjq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaayy7szssxeo2otutohpnjacqfpgjuddkzmwslneovomx65ydkfata,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaalscekkctqoexovvgul7d4awjwpki2gblfsj6pzjc5vca4fkso7dq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaatupbokxhf6pd25yu6qr4cfybar6tiblia5xff62m7yaxyfcmomba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaav2y6h7mxtpgozrbtzwzccorhnfce2uhu5e3paflefztyfps7hoqq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaa2n3yl4ukpili3hcruvrg6ktxg7co27dqx3tptmdejdszgiam3ohq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaauqcyoulogweha7ts44copsaszl3742k3ocaa5cqof742mqairfqa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.me-jeddah-1.aaaaaaaaafuezaxnxs5x4dksu3rrkbsv6q7f4dhenj23g6yngz5rbg3a667q,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaawxd3mbi7bhxyj7e6fcwn3yt6nt7kkdc5a6o4xxuihfm62eciubsq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaakj3kq5z627tbvrcobpqwpityufafnze4zrsb5ietrvs4xmndennq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.loadbalancer.oc1.eu-frankfurt-1.aaaaaaaawy7n5q6pfekm7sxr6qkuasjmz7g2o22tjk2nk55e7cir36krza2a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,165.0000,  0.6602,  0.6602,       20,      241
ocid1.drprotectiongroup.oc1.eu-frankfurt-1.amaaaaaattkvkkia63gf372e7o4dsggw3jhuqxxzx52heib6n3exu2iggddq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 15.0000,  0.6871,  0.6871,       21,      251
ocid1.drprotectiongroup.oc1.uk-london-1.aaaaaaaatm7qq3hb7zk3acmm5x54vjacpjruuylhmyujlr7jqqwzmgcmji6a,uk-london-1,09/17/2025,09/17/2025,1,ILS, 15.0000,  0.6871,  0.6871,       21,      251
ocid1.drprotectiongroup.oc1.phx.aaaaaaaaluxn4mzu7p54a2ivwicw7d7oa636pixyztx7plrxkhs4xrqui6kq,us-phoenix-1,09/17/2025,09/17/2025,1,ILS, 15.0000,  0.6871,  0.6871,       21,      251
ocid1.loadbalancer.oc1.af-johannesburg-1.aaaaaaaarj77gqoyeixb7ybiqy3hrrudh36yhb6igurxxcfqzrw2c6gghiga,af-johannesburg-1,09/17/2025,09/17/2025,1,ILS,176.0000,  0.7042,  0.7042,       22,      257
ocid1.loadbalancer.oc1.me-dubai-1.aaaaaaaa6iomypbc3jovnmuxim2ieeov6zskfusqa5y5z3d3ufgewkfpha3a,me-dubai-1,09/17/2025,09/17/2025,1,ILS,176.0000,  0.7042,  0.7042,       22,      257
ocid1.loadbalancer.oc1.eu-zurich-1.aaaaaaaajijypognuz3owmrl4j5dmfhmd2hvvsdb2cerj5s5yz7vxccfvtca,eu-zurich-1,09/17/2025,09/17/2025,1,ILS,176.0000,  0.7042,  0.7042,       22,      257
ocid1.loadbalancer.oc1.me-abudhabi-1.aaaaaaaad6pjnykmts4p2ppsgxq52yrthrk3wsejunkzyif6x34q4aomy5eq,me-abudhabi-1,09/17/2025,09/17/2025,1,ILS,176.0000,  0.7042,  0.7042,       22,      257
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljruorcl2qmg7mrewdwscre6am3ouqh4atygvafqqkb6qgxa2yfzftq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 54.5565,  0.7543,  0.7543,       23,      275
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrcuijrhflwkiiios4cxdnxoz3qg2nsgma4uiu7rdtqz4byjmlvf2a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrof7rkzj3ym3ymg5i4v5xebwzehoi5xwl2tf6dpysblobzj4l3ufq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljre6y3vxlne75qsxommzuw24443pqhftjnafgxjnfn6qdvsyi3jhoa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrfqoh5cgnx5ldnl3phxnfcymmok3jlqv7xagdwmxg5z5bsfcnepmq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrwd3ecd5obo7e5lgpdf52pid7dlh5hszl75jhkh6iqfluqa6pp7kq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljr3mlhv6gzh5zd6t626hgzfdkw3jd7shx3x2jnwpoi2rhtns2xhnlq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljr4jpxixluqpg4f6izj45jwn2mwbewb5vrlbd2qlbf3sy24t46ymeq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljr5wgadpprifebnxbtsoid4alcc7eg6wcpjedyvsrnkzjurxxrjknq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrv2svjvrq3oa6bq6h45qyxc4rb623eb7kdw3punlpgktngnj3todq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrwbp5uhpn2rluu6gpi3pktwus6umwvwk3tg5ju7cmeo2qgvpgarda,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrrfkszv5pylk5niwpmmxfcpjpzsmpuzhjrl65inl7s7lsk25eh62q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
ocid1.bootvolume.oc1.eu-frankfurt-1.abtheljrdh4d72bei4tmpcnncpwhp4qbinvzcpogd7naamye6tvgh3sidgxq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS, 55.4435,  0.7666,  0.7666,       24,      280
